author_id,name,username,created_at,text,sentimen
,,,10/21/2022 12:01,"AWAS APLIKASI HOAX!  Ingat ya, Sob! Pendaftaran program Subsidi Tepat hanya bisa dilakukan melalui website di link  https://t.co/Xbk0niHgct, Aplikasi MyPertamina, dan Booth Pendaftaran Offline di SPBU terpilih!  https://t.co/gK836IkFOv",neutral
,MyPertamina,MyPertaminaID,10/21/2022 12:01,"So, jangan sampai tertipu ya! Kalau kamu butuh informasi program Subsidi Tepat yang lebih lanjut, langsung aja kunjungi website  https://t.co/Zg41GkiXkz atau hubungi Pertamina Call Center di 135.  #MyPertamina #Call135",neutral
,,,10/21/2022 12:02,"Hingga saat ini, pertamina telah melakukan upaya agar bbm bersubsidi tersalurkan dengan tepat sasaran. Melalui digitalisasi, masyarakat disarankan agar mendaftar aplikasi mypertamina agar penyaluran bbm bersubidi lebih terawasi dan terdata.  #FaktaPertalite  https://t.co/8re8g3vDxX",good
,MyPertamina,MyPertaminaID,10/21/2022 15:11,@ronleodrikdavid Kami cek untuk SPBU 5461249 sudah support MyPertamina. Apabila mengalami kendala terkait tidak bisa transaksi dengan MyPertamina kami bantu sampaikan melalui DM ya. Tks. -Gio,neutral
,,,10/22/2022 2:52,"udah di penghujung tahun 2022, info dong yang udah download plus daftar aplikasi Mypertamina siapa aja?",neutral
,,,10/22/2022 2:52,gue penasaran karna kata teman-teman gw yang udah daftar dan coba aplikasinya ternyata banyak e-voucher loh dari MyPertamina ini,good
,,,10/22/2022 3:55,"Wuihhh rame banget keknya bahas aplikasi Pertamina yang buat ngontrol subsidi bbm, kemaren sih gue udah download  dan ngedaftarin kendaraan gue ke MyPertamina juga, kalo kalian?",good
,,,10/22/2022 3:55,"Kalo dipikir-pikir dengan adanya aplikasi MyPertamina ini bikin pengaturan bbm bersubsidi tepat sasaran bisa berjalan  dengan baik nantinya, selain itu kita jadi ga ngambil hak orang lain yang lebih membutuhkan",good
,,,10/22/2022 4:15,"Nah untuk membantu pemerintah dalam kebijakan tsb, masyarakat dihimbau untuk mendaftar mypertamina agar bbm subsidi yang disalurkan bisa tepat sasaran karena disitu bakal ketauan siapa yang berhak dan tidak,",good
,,,10/22/2022 4:15,"Setelah mendaftar mypertamina konsumen disarankan untuk membeli BBM di lembaga penyalur resmi agar BBM terjamin kualitasnya, dan fyi akhir bulan kalian makin hemat dengan isi BBM menggunakan e-voucher MyPertamina loh!!",good
,,,10/22/2022 4:48,@MyPertaminaID saya komplain atas pembelian pertamax dan poin di mypertamina saya. Tidak sesuai,bad
,MyPertamina,MyPertaminaID,10/22/2022 5:02,"PARA PESERTA MYPERTAMINA TEBAR HADIAH MANA SUARANYA?  Jangan sampai lupa buat ikutan #MyPertaminaTebarHadiah untuk meraih kesempatan menangin Vespa LX 125 i-get 2022, Logam Mulia 10 Gram atau iPhone 13 ya!  https://t.co/R099HfGrbc",neutral
,MyPertamina,MyPertaminaID,10/22/2022 5:02,"Karena, program undian keren berhadiah beken dari MyPertamina yang satu ini udah memasuki periode terakhir! So, langsung aja perbanyak transaksi pembelian produk berkualitas Pertamina dengan aplikasi MyPertamina sekarang!",neutral
,MyPertamina,MyPertaminaID,10/22/2022 5:02,Informasi lebih lengkap bisa langsung kunjungi  https://t.co/Zg41GkB6yH atau hubungi Pertamina Call Center di 135.  #MyPertamina #Call135 #MyPertaminaTebarHadiah #PasUntukSemua,neutral
,,,10/22/2022 5:05,"Tunggu apalagi, ayo kumpulin kupon undian #MyPertaminaTebarHadiah dengan perbanyak transaksi pembelian Pertamax Series melalui aplikasi MyPertamina sekarang!   #JadiPilihanPas #PerfectionInPerformance #LebihBaikPertamax #MyPertamina #Call135",neutral
,,,10/22/2022 6:17,"@collegemenfess Bgst, kalau gabut mending lu ajarin bapak lu pake aplikasi mypertamina sampe paham.",bad
,,,10/22/2022 6:56,MyPertamina adalah kunci agar mekanisme pendataan dan pendaftaran subsidi bbm Pertamina tepat sasaran Cara agar hak org krng mampu terjaga dr orang kaya yg gktau diri  #BBMSubsidiUntukWongCilik  https://t.co/aEfRVXsLbW,good
,,,10/22/2022 7:13,@MyPertaminaID Saya ingin mengirim screenshot hasil transaksi akun mypertamina. Tolong DM saya,neutral
,MyPertamina,MyPertaminaID,10/22/2022 7:14,"@AkunGua Hai, sobat. Apakah yang dimaksud adalah program MyPertamina Tebar Hadiah? Jika iya, Silakan informasikan nomor telepon yang terdaftar pada aplikasi MyPertamina via DM. Terima kasih. -Raisa",neutral
,,,10/22/2022 8:07,"Penjualan Pertalite akan dibatasi yang bertujuan agar distribusi BBM bersubsidi bisa tepat sasaran dan tepat kuota. Pertamina menerapkan mekanisme dengan cara pendaftaran BBM lewat aplikasi mypertamina, khusus untuk kendaraan roda empat.  #FaktaPertalite  https://t.co/NRBAZHdvA3",good
,,,10/22/2022 8:48,Regulasi ini sangat perlu mengingat lonjakan pendaftr di MyPertamina  harapannya dgn pembatasan BBM subsidi  akan lebih mengoptimalkan   ketepatan sasaran /targeted  #FaktaPertalite  https://t.co/o6RzlfJSRl,good
,,,10/22/2022 9:04,"@pertamina135 @MyPertaminaID @pertamina DM saya belum dibalas sejak jam 12 siang tadi kak. Mohon fast responsenya ya untuk CS nya. Call center 135 hanya dipakai untuk jawaban template aja, tidak bisa on communicate dengan operator, channel satu satunya untuk interaksi hanya vcall by mypertamina dan always busy",bad
,,,10/22/2022 9:33,@MyPertaminaID @MyPertaminaID saya ikuti aturan sekarang mypertamina knpa jatah bbm subsidi jenis solar saya bisa di rampas org lain padahal transaksi melalu kode QR knpa bisa kebobolan tolong dong saran nya,bad
,,,10/22/2022 11:02,"@AkarRumput8829 @pandji Haunebu nya udah didaftarin myPertamina belom,ler?",neutral
,,,10/22/2022 11:41,"1. Follow Instagram, Twitter, dan Facebook @patraniaga.jatimbalinus 2. Download dan registrasi aplikasi MyPertamina, lalu kirimkan bukti berupascreenshot profil akun MyPertamina-mumelalui DM ke @patraniaga.jatimbalinus",neutral
,,,10/22/2022 14:43,Tadi pagi MyPertamina error. Malam juga pas mau isi juga gak bisa transaksi. Tapi kayaknya yang malam karena saldo LinkAja nya kurang wkwkwk,bad
,,,10/23/2022 0:37,@MyPertaminaID angel…tenan mypertamina mau redeem voucher gagal terus…  https://t.co/Dj8QbobKek,bad
,MyPertamina,MyPertaminaID,10/23/2022 4:26,Banyak teman bilang “Apa sih keuntungan pake aplikasi MyPertamina?” Ya udah jelas sih banyak untungnya ya gaes ya.  #MyPertamina #Call135 #PasUntukSemua,neutral
,MyPertamina,MyPertaminaID,10/23/2022 4:26,"Salah satunya bisa tuker poin MyPertamina jadi beragam voucher, merchandise, dan promo menarik lainnya!  #MyPertamina #Call135 #PasUntukSemua  https://t.co/jcBBQWyGS8",neutral
,MyPertamina,MyPertaminaID,10/23/2022 5:01,"Jadi buat yang punya kendaraan bermesin diesel terutama yang berteknologi Common Rail System, Pertamina Dex adalah pilihan yang paling PAS!  #MyPertamina #Call135 #PasUntuksemua #DexSeriesID",neutral
,,,10/23/2022 9:19,Simak 5 Cara Mencari Pom Bensin Terdekat dari Lokasi Sekarang  https://t.co/lljkyQZGFI #Spbu #PomBensin #Pertamina #MyPertamina,neutral
,Pertamax Series ID,pertamaxseries,10/23/2022 11:00,Bakalan lebih semangat lagi kalo sambil upload ke Insagram Stories yang captionnya “Isi Pertamax pakai MyPertamina nih senggol dong” Eaaa~  https://t.co/Y6d6e08n9M,neutral
,Pertamax Series ID,pertamaxseries,10/23/2022 11:00,"Btw yang suka isi Pertamax Full-Tank di Minggu malam buat menyambut Senin pagi yang lebih tenteram, absen di kolom komen!  Mimin tunggu 😎  #JadiPilihanPas #PerfectionInPerformance #LebihBaikPertamax #MyPertamina #Call135",neutral
,,,10/23/2022 12:20,Di SPBU tertulis tanda dilarang menggunakan ponsel tetapi dianjurkan bayar pakai aplikasi MyPertamina.,bad
,,,10/23/2022 12:44,"@bhaguz_403 @fejagoan Jangan-jangan QR Codenya dari template/bukan mypertamina punya..,😁",bad
,,,10/23/2022 14:42,Ini applikasi mypertamina ga bisa terkoneksi dengan semua SPBU apa ya? Jadi pengendara bisa mengetahui stock BBM yang masih ada di lokasi mana aja... Cc @pertamina 🤔,bad
,,,10/23/2022 15:30,"@pertamina Antrii panjang2, yel yel wajib pake aplikasi mypertamina tumpul, pelanggan gondok ngantri. Gede doang pom aplikasi gak jalan sueee bet da ah capcayyy dorong panjang  https://t.co/BXZWpnqT6A",bad
,MyPertamina,MyPertaminaID,10/25/2022 2:02,"Nah! Jadi, jangan kebingungan lagi untuk cari tau lokasi SPBU Pertamina khususnya yang bisa bertransaksi dengan aplikasi MyPertamina ya 🤗",neutral
,MyPertamina,MyPertaminaID,10/25/2022 2:02,Informasi lebih lengkap silahkan kunjungi  https://t.co/Zg41GkiXkz atau hubungi Pertamina Call Center di 135.  #MyPertamina #Call135 #PasUntukSemua,neutral
,,,10/25/2022 2:04,"@SMPertamina 1. Sudah 6 Tahun, dari tahun 2016 bulan Januari 2. Pertamax dan Pertalite 3. MyPertamina Tebar Hadiah",neutral
,Pertamax Series ID,pertamaxseries,10/25/2022 2:57,Selamat kepada pemenang PISTON💙  Minggu Permata @arip_ryd @AlrifqiFrisca   Minggu Kedua @fkmllh @hainunaa_   SELAMAT KALIAN DITRAKTIR SESUAI NOMINAL BILL KALIAN YAA~ 🥳  #JadiPilihanPas #PerfectionsInPerformance #LebihBaikPertamax #MyPertamina #call135  https://t.co/UZ48zy8g7X,neutral
,Pertamax Series ID,pertamaxseries,10/25/2022 2:57,"Gimana, Sob? Asik kan ditraktir Pertamax Series? Asik banget dong yaaa~  Nantikan keseruan lainnya bersama Pertamax Series ya🤗  #JadiPilihanPas #PerfectionsInPerformance #LebihBaikPertamax #MyPertamina #call135",neutral
,MyPertamina,MyPertaminaID,10/25/2022 3:28,"BERIKAN DUKUNGANMU!  Ayo saksikan pertandingan sekolah favoritmu di ajang MYPERTAMINA SPORT SERIES BASKETBALL CUP 2022 mulai 24-28 Oktober 2022 di GOR Soemantri Brodjonegoro Kuningan, Jakarta.  https://t.co/5WpAofbKTj",neutral
,MyPertamina,MyPertaminaID,10/25/2022 3:28,"Menangkan juga beragam hadiah menarik selama kompetisi ini berlangsung! So, ayo langsung aja datang dan berikan dukungan terbaikmu 😎  #MyPertamina #Call135 #PasUntukSemua",neutral
,Pertamax Series ID,pertamaxseries,10/25/2022 5:01,Siap berasa jadi Sultan? Beralih ke PERTAMAX TURBO sekarang!  #JadiPilihanPas #PerfectionInPerformance #LebihBaikPertamax #MyPertamina #Call135,neutral
,Pertamax Series ID,pertamaxseries,10/25/2022 8:31,GAJIAN TIBAAAA~~~   Menyambut hari yang paling bahagia ini (walaupun Mimin tau kebanyakan tidak bertahan lama)   coba dong share prioritas kebutuhan kalian setiap kali Hari Gajian tiba.   #JadiPilihanPas #PerfectionInPerformance #LebihBaikPertamax #MyPertamina #Call135  https://t.co/5kRhQ982wA,neutral
,Pertamax Series ID,pertamaxseries,10/25/2022 8:31,"Kalo Mimin prioritas pasti dikebutuhan pokok dan transportasi nih, kaya isi BBM buat kendaraan tercinta yang setia menemani Mimin Kerja!   Kalo kalian gimana? Share yuk!  #JadiPilihanPas #PerfectionInPerformance #LebihBaikPertamax #MyPertamina #Call135",neutral
,,,10/25/2022 9:15,1. 6 tahun 10 bulan sejak Desember 2015 2. Pertalite (Jersey 2017-2018) dan Pertamax (Jersey 2018-2021)  3. Mypertamina Tebar Hadiah @Alfauzi997,neutral
,,,10/25/2022 9:38,@SMPertamina 1. Februari 2016 - sekarang (6 tahun) 2 pertamax sama pertalite 3. MYPERTAMINA TEBAR HADIAH  @SMPertamina @MyPertaminaID   Numpang tag lah @ichaaa90,neutral
,,,10/25/2022 10:10,"Jadi Primadona masyarakat, Pertamina patra niaga jajaki peluang besar bisnis NFR sera kerjasma dalam bidang digital dan aplikasi yaksni melalui program loyality Mypertamina #PenggerakEkonomiMasyarakat  https://t.co/0la8LQHJeZ",good
,,,10/25/2022 11:15,"Bisa jadi itu ada yg menyalahgunakan data kendaraannya. Padahal Jika ada kejadian nopol kendaraan disalahgunakan, pengguna aplikasi MyPertamina atau pemilik kendaraan bisa melaporkan ke PC 135. Saat melaporkan siapkan kartu identitas dan STNK yang masih berlaku.  #FaktaPertalite  https://t.co/HeBhPVYcB2",neutral
,,,10/25/2022 11:34,1. 6 tahun (februari 2016-sekarang) 2. pertamax sama pertalite 3. MYPERTAMINA TEBAR HADIAH  @SMPertamina @MyPertaminaID   @rainekusumaa,neutral
,,,10/25/2022 11:44,@Wiznu_Prayoga donlot MyPertamina yuk genks,good
,,,10/25/2022 11:49,@Wiznu_Prayoga Yukk download mypertamina,good
,,,10/25/2022 12:02,"Masa yaa, di aplikasi ini banyak bgt e-vouchernyaa! jd e-vouchernya tu bisa kita dapetin dengan menukarkan poin dari pembelian melalui aplikasi MyPertamina ini. seru bgtt ga sihhh",good
,,,10/25/2022 13:04,"1. Sudah 7 tahun, sejak 2015 2. MyPertamina &amp; Pertalite SatriMin 3. Program undian namanya MyPertamina Tebar Hadiah  Gas @alifmalif",neutral
,,,10/25/2022 15:23,"@ivanlanin myBCA, BRImo, MyPertamina, MyTelkomsel, myXL, MyLoveOnlyForYou 🤣🤣",neutral
,LinkAja,linkaja,10/26/2022 5:50,"Pastinya makin mudah bayarnya pakai LinkAja Syariah di aplikasi MyPertamina. Selain prosesnya gak bikin ribet, juga aman dan nyaman karena kita gak perlu lagi kontak fisik. Caranya gampang banget kok, simak caranya diatas ya!  #MakinBerkah",neutral
,,,10/26/2022 7:22,"tapi tenang, dgn daftarin kendaraan kalian ke MyPertamina kalian bisa ikut dlm pengaturan subsidi tepat sasaran ketika nanti diterapkan loh! dan ada voucher dr MyPertamina di akhir bulan yg bikin makin hemat! dari E-Voucher buat pesen ojek online sampai buat pesen makanan jg ada",good
,MyPertamina,MyPertaminaID,10/26/2022 9:04,"Langsung aja ambil Hp-nya, trus gunakan layanan Pertamina Delivery Service 135 yang bisa kamu pilih mulai dari langsung menghubungi 135, melalui website  https://t.co/BxXtQLlZa7 ataupun melalui aplikasi MyPertamina!",neutral
,brightgas,brightgas_LPG,10/26/2022 9:04,"Nah, transaksi melalui aplikasi MyPertamina juga dapet poin yang nantinya akan bisa kamu tukarkan dengan berbagai voucher menarik dan kupon #MyPertaminaTebarHadiah lho! Yuk perbanyak transaksi melalui aplikasi MyPertamina. 💙  #BrightGas #MakinAmanMakinCerdas #Call135",neutral
,,,10/26/2022 9:32,@IrvanWis yukkk daftar di MyPertamina,good
,,,10/26/2022 9:38,@AbangSatus MyPertamina guna utk membatasi para pengguna BBM,good
,MyPertamina,MyPertaminaID,10/26/2022 9:38,"EMANG BIKIN PENASARAN, SOB!  Bawaannya selalu pengen buka aplikasi MyPertamina buat cek berbagai pilihan voucher yang bisa ditukerin pake poin dari setiap transaksinya!  https://t.co/xz1Z9k3kEz",neutral
,MyPertamina,MyPertaminaID,10/26/2022 9:38,"Yuk, selalu ingat untuk terus dan tingkatkan transaksi pembelian produk berkualitas Pertamina melalui aplikasi MyPertamina buat kumpulin poin sebanyak-banyaknya!",neutral
,MyPertamina,MyPertaminaID,10/26/2022 9:38,Informasi lebih lengkap silahkan kunjungi  https://t.co/Zg41GkB6yH atau hubungi Pertamina Call Center di 135.  #MyPertamina #Call135 #PasUntukSemua,neutral
,,,10/26/2022 9:38,Dengan aplikasi MyPertamina Pertamina dan pemerintah berupaya agar BBM Subsidi Tepat sasaran juga secara pendataan lebih akurat  Pertalite Irit dan Hemat  #FaktaPertalite  https://t.co/LdJ8I63Svz,good
,,,10/26/2022 9:56,@n4byl5 dan dgn MyPertamina maka bisa dibatasin tuhhhh kalangan atas biar ndak bisa beli BBM Subsidi,good
,,,10/26/2022 10:04,@IrvanWis MyPertamina keren,good
,,,10/26/2022 10:27,@ballapann pertamina lg membatasi para pengguna BBM yg nakal melalui MyPertamina  biar Subsidi BBM tepat sasaran,good
,,,10/26/2022 10:35,"Halo @pertamina , saya dari Solo dan isi bensin di SPBU Pabelan, RM Said, Transito, Pajang, kok pada ga bisa bayar pakai MyPertamina ya? Dari yg ga ada alatnya, susah sinyal, dan ""ga bisa mas."" Padahal kan enak kalo bayarnya cashless",bad
,,,10/26/2022 12:07,"Halo Pak @pertamina, Aplikasi MyPertamina ini cuman main², atau memang Gagal di Terapkan?  Udah sering isi BBM, tapi gak pernah tercatat..  Gak semua SPBU melakukan recording..  Udah sering lihat mobil diatas 1400 CC isi Pertalite..  https://t.co/b4dvVyrXlQ",bad
,,,10/26/2022 12:19,"Sadar diri lebih baik,yg mrsa mampu tak ikut dartr MyPertamina",neutral
,,,10/26/2022 13:14,klo aku sih stuju bgt dgn adanya rencana peraturan bbm subsidi tepat sasaran ini! Nah salah satu cara yg bisa memastikan BBM subsidi lebih tepat sasaran ini adlh melalui aplikasi MyPertamina! jd siapa aja yg nntinya berhak membeli BBM subsidi bisa terdata di aplikasi MyPertamina.,good
,,,10/26/2022 13:14,"Selain itu di aplikasi MyPertamina ini, kita bisa dapet poin juga lho yang bisa ditukar dengan e-voucher ojol, restoran, e- commerce dan diskon untuk beli BBM Pertamina. Asyik kan?",good
,,,10/26/2022 23:40,@MyPertaminaID Saya daftar mypertamina. Kok yg keluar tampilan ini terus ya. Padahal internet2 saya lancar. Ada solusi?  https://t.co/5WwxiGABhI,bad
,Pertamax Series ID,pertamaxseries,10/27/2022 5:05,"Pertamax Series andalannya, MyPertamina untuk transaksinya!  Ayo tingkatkan terus pembelian Pertamax Series dengan menggunakan aplikasi MyPertamina 🔥  https://t.co/bYgcaPhPS4",neutral
,Pertamax Series ID,pertamaxseries,10/27/2022 6:06,"Raih dan kumpulikan poin sebanyak-banyaknya dari setiap transaksi untuk ditukarkan dengan beragam voucher menarik dan juga voucher MyPertamina yang bisa kamu gunakan kembali untuk pembelian BBM jagoan, yaitu Pertamax Series 😎  #JadiPilihanPas #PerfectionInPerformance",neutral
,,,10/27/2022 6:10,@SMPertamina Jawaban: 1.  Sejak 2015- sekarang (7 tahun)  2. Pertamax dan pertalite 3. Mypertamina TEBAR HADIAH @SMPertamina   @MyPertaminaID   ayo ikutan juga rek @alya_adriana80,neutral
,,,10/27/2022 6:24,@pertamaxseries Harus punya akun linkaja ya kalo mau pake mypertamina?,neutral
,Pertamax Series ID,pertamaxseries,10/27/2022 6:29,"@yusufchyono Hai, Sobat Yusuf. Kami informasikan agar dapat melakukan transaksi pastikan aplikasi MyPertamina dan LinkAja sudah terhubung dengan menggunakan nomor yang sama. Tks. -Tedi",neutral
,,,10/27/2022 6:37,"Pembelian Pertalite di SPBU Kota Bogor Masih Saja Antre, Hiswana Migas Akui MyPertamina Jadi Masalahnya  https://t.co/Am6wqbks79",neutral
,MyPertamina,MyPertaminaID,10/27/2022 6:59,"SEMI FINAL!  MYPERTAMINA SPORT SERIES BASKETBALL CUP 2022 sudah masuk ke babak Semi Final, loh sob. Yuk, datang dan dukung terus tim kesayangan kamu buat jadi juara!  https://t.co/4ztp6NRId2",neutral
,MyPertamina,MyPertaminaID,10/27/2022 6:59,"Selain itu, ada banyak games seru berhadiah buat kamu yang hadir di GOR Soemantri Brodjonegoro, Kuningan, Jakarta. Event akan berlangsung pada 24-28 Oktober 2022.  #MyPertamina #Call135 #PasUntuksemua",neutral
,Pertamax Series ID,pertamaxseries,10/27/2022 8:25,"@riego_okta97 Hai, Sobat Riego. Apakah yang dimaksud adalah cara transaksi menggunakan aplikasi MyPertamina? Jika benar, pembayaran di aplikasi MyPertamina menggunakan saldo LinkAja, pastikan aplikasi MyPertamina dengan Linkaja sudah terhubung menggunakan nomor yang sama.",neutral
,Pertamax Series ID,pertamaxseries,10/27/2022 8:25,"@riego_okta97 Jika sudah sobat dapat melakukan transaksi menggunakan scan QR Code pada menu bayar di aplikasi MyPertamina. Sebagai informasi,",neutral
,Pertamax Series ID,pertamaxseries,10/27/2022 8:25,"@riego_okta97 saat ini ada metode pembayaran terbaru di MyPertamina dengan menghubungkan kartu debit BRI, BNI dan Mandiri, transaksi dapat dilakukan di SPBU support MyPertamina. Terima kasih. -Tedi",neutral
,MyPertamina,MyPertaminaID,10/27/2022 8:26,KEJUTAN MYPERTAMINA DI HARI SUMPAH PEMUDA!  Ayo tingkatkan transaksi melalui aplikasi MyPertamina hingga total akumulasi minimal Rp750.000 dan dapatkan Promo Kejutan MyPertamina berupa saldo senilai Rp20.000 untuk setiap pembelian produk Pertamax Series dan Dex Series.  https://t.co/7J1CE2PiB6,neutral
,MyPertamina,MyPertaminaID,10/27/2022 8:26,"Cuma untuk 1000 konsumen pertama, loh!  Periode promo berlangsung mulai 25-31 Oktober 2022 ya. Yuk, jangan sampe ketinggalan sob!  Informasi lebih lengkap silahkan kunjungi  https://t.co/Zg41GkiXkz atau hubungi Pertamina Call Center di 135.  #MyPertamina #Call135 #PasUntukSemua",neutral
,,,10/27/2022 8:31,1. Sudah 6 tahun 10 bulan. Berdasarkan postingan instagram logo satria muda pertamina pertama kali muncul sejak 18 Dec 2017 dan pertama kali press conference sejak 7 Jan 2016 2. Pertalite &amp; MyPertamina Satrimin 3. Progran undian namanya MyPertamina Tebar Hadiah  @yusufazmii,neutral
,Pertamax Series ID,pertamaxseries,10/27/2022 8:31,"@fhiizz_sss Hai, Sobat Fizda. Apakah yang dimaksud adalah SPBU support MyPertamina? Jika benar, kami informasikan belum semua SPBU support MyPertamina. Sebagai informasi sobat juga dapat melakukan pengecekan SPBU support MyPertamina pada link berikut  https://t.co/NjjswxqiAd . Tks. -Tedi",neutral
